transaction_id,category,amount,quantity,customer_id
967,electronics,59.39,13,4171
968,furniture,633.82,15,1362
969,furniture,630.49,5,5262
970,furniture,757.88,3,4150
971,clothing,457.37,2,3394
972,toys,482.8,8,2897
973,books,791.41,1,5342
974,toys,788.43,4,9396
975,toys,584.46,3,1142
976,electronics,473.34,1,9655
977,furniture,465.45,7,5500
978,books,113.02,4,1175
979,furniture,688.67,4,1112
980,electronics,54.85,18,6864
981,clothing,616.41,11,4590
982,toys,40.21,2,6243
983,electronics,952.78,12,2232
984,toys,228.96,4,5288
985,electronics,783.96,15,5158
986,furniture,508.93,2,2149
987,books,552.33,9,1823
988,toys,228.65,5,8405
989,clothing,252.26,1,5623
990,furniture,656.65,1,7304
991,toys,813.59,12,6138
992,furniture,547.02,3,3895
993,books,623.0,10,2377
994,books,380.25,3,9163
995,clothing,915.58,5,1128
996,furniture,879.78,7,2235
997,clothing,266.94,8,6224
998,furniture,370.11,1,1541
999,clothing,721.63,10,7313
1000,books,72.35,14,4500
1001,books,666.34,13,4337
1002,electronics,726.89,19,2399
1003,electronics,349.63,9,2982
1004,furniture,108.8,14,3746
1005,toys,421.19,10,1120
1006,books,661.89,15,2610
1007,clothing,333.37,2,6803
1008,books,37.36,6,8893
1009,furniture,244.99,4,1640
1010,books,745.71,2,6803
1011,books,263.88,8,5175
1012,toys,295.58,3,7864
1013,books,595.27,18,3968
1014,electronics,210.75,6,7899
1015,books,939.41,10,5117
1016,books,721.78,5,1258
1017,books,773.27,2,6042
1018,clothing,480.96,2,2492
1019,clothing,868.05,10,4724
1020,electronics,853.81,4,8745
1021,toys,804.35,8,7974
1022,electronics,434.32,17,4319
1023,books,257.0,7,7912
1024,electronics,579.63,12,2615
1025,books,272.08,16,9795
1026,furniture,120.49,14,5272
1027,clothing,801.0,8,5268
1028,toys,94.36,4,6891
1029,electronics,535.6,15,5637
1030,books,15.77,9,8165
1031,toys,289.91,17,5507
1032,electronics,93.13,12,2626
1033,electronics,754.09,12,9336
1034,clothing,881.12,14,5950
1035,electronics,321.26,13,3162
1036,clothing,822.55,9,2117
1037,electronics,837.39,5,3272
1038,books,967.01,12,8663
1039,clothing,116.2,15,5745
1040,clothing,222.27,8,4700
1041,furniture,255.4,10,9844
1042,furniture,387.04,16,6982
1043,toys,343.74,3,9545
1044,books,853.24,4,7534
1045,clothing,581.89,18,4195
1046,books,882.57,7,6609
1047,toys,167.44,3,1479
1048,toys,251.23,2,6255
1049,books,136.01,11,5667
1050,clothing,224.38,7,2645
1051,clothing,77.67,9,8115
1052,toys,859.66,19,9906
1053,electronics,772.48,5,1505
1054,furniture,122.55,5,2323
1055,clothing,165.91,4,9406
1056,furniture,602.25,3,3258
1057,toys,450.47,2,5305
1058,furniture,782.89,17,7727
1059,books,198.94,16,4565
1060,furniture,902.23,8,3014
1061,books,82.39,15,7521
1062,clothing,202.58,16,3979
1063,books,552.85,1,8292
1064,electronics,125.06,16,1989
1065,books,815.83,14,3039
1066,toys,593.33,4,1218
1067,toys,65.48,2,4965
1068,clothing,25.19,15,5523
1069,books,666.68,3,7793
1070,clothing,195.48,16,3045
1071,books,474.55,6,9213
1072,electronics,563.04,6,7983
1073,furniture,352.4,16,1970
1074,toys,211.07,4,9626
1075,toys,722.36,7,1919
1076,toys,84.65,6,7854
1077,furniture,379.92,4,4056
1078,toys,229.88,15,3591
1079,electronics,811.98,17,2633
1080,toys,154.55,16,2470
1081,furniture,697.06,13,1450
1082,clothing,313.41,1,3039
1083,electronics,265.74,5,8102
1084,books,326.8,6,7914
1085,clothing,740.75,17,4086
1086,electronics,596.39,13,3164
1087,toys,714.61,1,2352
1088,electronics,109.08,2,6719
1089,books,297.69,17,9074
1090,toys,689.55,1,1935
1091,books,838.51,18,5226
1092,electronics,895.73,8,1572
1093,furniture,570.88,10,9640
1094,clothing,260.32,15,3553
1095,electronics,435.71,18,7474
1096,electronics,687.42,8,1734
1097,toys,772.27,19,2076
1098,clothing,598.25,1,5644
1099,toys,337.37,3,3333
1100,toys,393.13,11,5758
1101,books,486.39,12,2605
1102,clothing,706.27,3,2566
1103,electronics,143.94,16,8806
1104,clothing,630.06,3,7622
1105,electronics,200.51,2,8753
1106,books,183.16,19,5392
1107,furniture,874.73,16,5607
1108,clothing,29.69,1,2733
1109,books,564.4,13,4256
1110,books,86.14,12,2229
1111,toys,173.73,3,6813
1112,clothing,121.64,6,1657
1113,toys,619.52,13,8449
1114,books,373.72,19,7807
1115,toys,574.67,5,8525
1116,toys,376.04,17,3563
1117,clothing,921.79,11,9441
1118,books,436.43,12,6822
1119,furniture,663.36,5,3036
1120,toys,597.37,3,8177
1121,clothing,501.83,6,3306
1122,books,841.79,14,6924
1123,books,163.87,9,6608
1124,electronics,693.58,18,5560
1125,clothing,487.45,18,5492
1126,clothing,775.76,16,6778
1127,electronics,983.62,18,4978
1128,toys,388.6,12,4313
1129,electronics,757.06,6,3614
1130,furniture,792.3,1,4468
1131,clothing,349.79,2,8708
1132,clothing,472.45,17,8584
1133,furniture,783.35,13,8909
1134,furniture,654.27,3,8799
1135,electronics,452.83,9,3794
1136,furniture,548.09,15,7879
1137,clothing,994.2,9,4449
1138,electronics,366.09,6,9323
1139,clothing,957.75,17,6364
1140,electronics,961.3,18,9938
1141,electronics,744.2,12,4223
1142,electronics,726.48,7,5366
1143,furniture,289.27,5,5494
1144,books,425.2,19,4849
1145,furniture,362.25,5,4149
1146,electronics,226.36,1,1009
1147,toys,794.92,12,5894
1148,toys,945.31,5,5950
1149,clothing,979.43,7,4573
1150,furniture,702.71,15,1407
1151,electronics,38.26,19,6608
1152,electronics,78.38,14,2522
1153,books,242.42,14,1992
1154,electronics,728.68,6,2764
1155,electronics,889.36,7,8459
1156,clothing,83.13,17,5882
1157,books,826.31,17,6675
1158,furniture,357.5,16,5348
1159,toys,653.93,16,4145
1160,electronics,972.6,16,1167
1161,toys,687.07,18,6188
1162,furniture,383.43,8,2159
1163,toys,390.27,8,8626
1164,books,759.94,10,7950
1165,clothing,539.73,17,6763
1166,toys,814.84,8,2539
1167,electronics,837.0,17,4685
1168,electronics,59.67,12,5983
1169,books,652.2,6,9077
1170,electronics,193.4,16,7005
1171,electronics,742.72,12,8432
1172,clothing,590.22,4,6645
1173,electronics,550.04,2,4657
1174,books,613.09,7,4072
1175,toys,846.81,2,6595
1176,electronics,886.35,5,6989
1177,toys,856.93,13,8121
1178,toys,891.72,10,5054
1179,toys,583.64,12,9409
1180,toys,591.66,19,7001
1181,furniture,638.71,11,1699
1182,furniture,244.23,17,4416
1183,books,614.04,15,1961
1184,books,352.66,15,5287
1185,furniture,485.97,18,6137
1186,furniture,773.08,14,6101
1187,clothing,864.95,9,9571
1188,clothing,210.85,17,6296
1189,toys,340.82,8,9536
1190,clothing,55.49,1,7952
1191,furniture,924.45,16,6129
1192,toys,658.81,18,6881
1193,clothing,581.62,5,4280
1194,books,162.51,15,4581
1195,electronics,165.35,12,6634
1196,clothing,94.88,15,6274
1197,clothing,84.27,4,2177
1198,toys,298.61,1,5021
1199,clothing,829.82,5,4424
1200,toys,486.54,15,7251
1201,electronics,655.74,11,6065
1202,books,346.7,14,3207
1203,electronics,474.93,6,1762
1204,electronics,690.99,10,2492
1205,furniture,260.97,10,7604
1206,furniture,828.01,6,9513
1207,books,936.17,3,1178
1208,clothing,593.88,16,9480
1209,electronics,559.15,12,2137
1210,books,849.64,18,8514
1211,toys,145.38,18,4039
1212,toys,843.48,11,3080
1213,clothing,232.15,2,8106
1214,books,236.86,2,6867
1215,electronics,107.45,7,1389
1216,clothing,383.31,5,5948
1217,books,230.24,5,2747
1218,books,104.91,1,2109
1219,electronics,413.66,4,2274
1220,clothing,583.42,15,3132
1221,furniture,868.89,2,8688
1222,electronics,186.15,15,2542
1223,furniture,695.63,6,3059
1224,electronics,549.93,13,3775
1225,books,141.78,2,5305
1226,books,337.35,5,2969
1227,toys,887.55,18,6200
1228,toys,466.59,18,2094
1229,furniture,497.05,2,8114
1230,books,331.17,7,8902
1231,toys,999.95,14,8737
1232,toys,138.4,11,8171
1233,clothing,722.62,16,7687
1234,electronics,963.02,17,7054
1235,electronics,305.45,11,5127
1236,books,262.87,10,2548
1237,furniture,977.71,4,2866
1238,books,107.37,7,5402
1239,toys,474.99,9,8637
1240,books,540.74,18,7384
1241,clothing,42.4,8,2716
1242,clothing,152.98,10,1253
1243,toys,28.62,18,3159
1244,clothing,916.47,3,9905
1245,books,316.81,16,5041
1246,electronics,687.53,16,6453
1247,toys,547.26,8,4423
1248,electronics,999.1,15,4510
1249,toys,16.57,8,2465
1250,books,90.6,18,5239
1251,books,802.71,7,4814
1252,clothing,210.94,12,9085
1253,clothing,576.65,10,7607
1254,furniture,455.49,10,9339
1255,furniture,623.24,9,3181
1256,books,281.56,19,7775
1257,electronics,339.74,19,8020
1258,toys,65.68,7,1273
1259,books,565.58,1,3056
1260,furniture,99.76,10,1523
1261,furniture,148.66,17,4392
1262,electronics,514.9,3,5526
1263,clothing,517.98,10,7205
1264,electronics,68.43,19,8572
1265,toys,771.65,2,4098
1266,electronics,448.31,13,8874
1267,books,123.25,14,2829
1268,electronics,80.36,12,3850
1269,clothing,844.42,2,3956
1270,toys,581.88,6,7705
1271,clothing,362.91,15,5291
1272,books,986.73,18,1188
1273,toys,381.62,16,7484
1274,toys,540.61,2,3201
1275,clothing,216.08,4,7541
1276,electronics,319.23,3,3953
1277,books,588.22,19,4327
1278,toys,66.31,8,7922
1279,books,944.85,14,8311
1280,books,230.98,1,6317
1281,books,194.67,4,5164
1282,electronics,517.68,6,2189
1283,toys,163.53,6,6286
1284,electronics,250.62,14,4333
1285,clothing,913.89,12,5224
1286,books,692.4,4,3272
1287,books,500.54,11,3948
1288,clothing,361.96,15,2284
1289,furniture,726.91,9,7399
1290,books,861.83,11,2115
1291,toys,170.9,12,1626
1292,toys,881.22,14,7024
1293,clothing,462.25,3,3955
1294,clothing,228.63,12,4305
1295,electronics,857.76,10,2911
1296,toys,607.75,18,6067
1297,clothing,261.16,13,7083
1298,electronics,876.53,9,5833
1299,toys,500.92,4,6185
1300,toys,678.38,8,5876
1301,toys,511.85,10,1244
1302,clothing,872.51,11,3877
1303,clothing,374.29,12,9782
1304,clothing,309.68,10,9213
1305,toys,642.74,5,8554
1306,books,76.66,2,8950
1307,furniture,837.03,10,9609
1308,books,825.19,12,1909
1309,electronics,525.97,17,4207
1310,clothing,182.86,4,8220
1311,clothing,879.94,4,8458
1312,books,49.59,15,9620
1313,clothing,965.55,4,3224
1314,furniture,376.75,1,4531
1315,electronics,709.96,14,7519
1316,clothing,786.68,3,7857
1317,electronics,44.32,6,4992
1318,toys,248.03,1,4866
1319,electronics,527.12,17,4780
1320,furniture,268.52,4,7145
1321,furniture,830.08,13,9198
1322,toys,635.76,19,5490
1323,clothing,122.86,18,5249
1324,electronics,803.0,3,5672
1325,books,818.81,11,4155
1326,clothing,692.48,7,7951
1327,electronics,822.79,19,9444
1328,clothing,204.08,11,4895
1329,furniture,170.7,2,6085
1330,books,59.91,16,2584
1331,electronics,219.34,1,5910
1332,toys,415.4,5,6892
1333,books,626.07,4,2137
1334,clothing,719.84,12,3250
1335,clothing,889.03,9,4068
1336,books,914.34,2,4015
1337,electronics,122.81,5,7466
1338,furniture,824.36,13,4737
1339,furniture,86.07,1,2607
1340,electronics,718.43,4,1484
1341,clothing,598.02,1,4593
1342,furniture,568.81,15,6006
1343,books,32.15,6,5204
1344,books,136.22,7,3608
1345,furniture,724.35,1,8893
1346,furniture,713.2,12,6612
1347,clothing,392.32,13,8608
1348,clothing,45.82,13,4545
1349,electronics,758.48,12,4477
1350,toys,889.01,18,2284
1351,furniture,388.0,6,1344
1352,furniture,104.23,18,8195
1353,furniture,913.58,7,3704
1354,clothing,836.51,14,5765
1355,books,341.0,17,7686
1356,books,127.01,11,3573
1357,electronics,15.61,7,1772
1358,electronics,782.06,13,2018
1359,electronics,48.69,9,5015
1360,books,310.56,2,4068
1361,clothing,989.64,3,1503
1362,electronics,886.45,9,3391
1363,furniture,352.74,15,5007
1364,books,816.43,8,9994
1365,furniture,426.71,17,3177
1366,books,631.33,4,8269
1367,furniture,496.1,4,2748
1368,furniture,887.61,3,6892
1369,furniture,910.02,15,1789
1370,furniture,237.81,3,1406
1371,books,139.01,5,8839
1372,furniture,971.7,1,2365
1373,electronics,758.85,13,4275
1374,electronics,308.14,14,7084
1375,furniture,915.36,10,1754
1376,toys,863.71,13,1101
1377,clothing,238.3,10,5561
1378,toys,320.88,19,1178
1379,electronics,213.8,2,8128
1380,clothing,680.9,16,2088
1381,books,421.77,10,3445
1382,furniture,684.12,17,7712
1383,furniture,71.13,17,6705
1384,toys,504.3,1,7148
1385,electronics,978.28,4,3614
1386,clothing,628.14,18,7703
1387,clothing,318.31,19,3912
1388,electronics,851.15,14,5846
1389,electronics,407.24,8,2693
1390,toys,955.44,17,9279
1391,furniture,823.41,15,9788
1392,furniture,111.75,19,5318
1393,furniture,277.46,7,7053
1394,toys,931.92,8,2984
1395,electronics,389.27,1,4263
1396,clothing,15.56,6,8409
1397,books,754.24,7,4178
1398,clothing,639.78,11,6323
1399,electronics,805.65,16,4296
1400,clothing,919.79,3,9271
1401,toys,896.11,3,1464
1402,electronics,223.13,1,2023
1403,clothing,399.32,1,9893
1404,books,328.33,17,1667
1405,books,417.5,19,4511
1406,toys,26.74,12,2074
1407,toys,852.11,3,6615
1408,toys,326.79,15,8450
1409,books,902.31,3,7848
1410,furniture,169.75,18,9343
1411,furniture,164.0,11,6848
1412,clothing,168.44,19,5998
1413,toys,336.96,8,9130
1414,books,90.72,8,5921
1415,furniture,555.83,19,6018
1416,toys,547.24,3,3343
1417,furniture,89.08,1,6794
1418,furniture,645.78,16,6876
1419,clothing,636.61,11,1175
1420,books,581.12,18,1069
1421,toys,880.99,1,7179
1422,clothing,998.97,10,5889
1423,electronics,529.72,12,5215
1424,electronics,41.47,9,1882
1425,electronics,427.09,1,4786
1426,furniture,107.46,5,1663
1427,toys,816.0,8,9457
1428,clothing,693.46,18,7856
1429,books,915.36,13,5671
1430,clothing,936.5,1,3268
1431,toys,11.24,15,2651
1432,furniture,866.9,16,4264
1433,clothing,304.85,2,6445
1434,books,872.3,8,2225
1435,furniture,619.02,9,9771
1436,furniture,955.82,10,7801
1437,clothing,655.9,1,1400
1438,clothing,874.15,2,8079
1439,toys,640.48,15,2850
1440,clothing,621.77,18,4990
1441,furniture,435.36,9,8857
1442,electronics,755.46,13,7386
1443,toys,12.04,19,9648
1444,electronics,762.23,5,1276
1445,books,361.64,18,3929
1446,clothing,178.85,18,6002
1447,electronics,885.86,8,5228
1448,furniture,540.81,9,7468
1449,furniture,293.61,12,6163
1450,toys,187.31,19,2186
1451,toys,382.17,19,1681
1452,books,744.95,18,7492
1453,clothing,757.03,18,8264
1454,clothing,30.06,2,8201
1455,clothing,329.83,9,5828
1456,clothing,116.75,11,4865
1457,furniture,168.03,2,5252
1458,books,242.13,2,1199
1459,clothing,347.99,4,7635
1460,toys,925.88,12,2040
1461,books,191.22,18,5041
1462,clothing,366.73,18,3290
1463,furniture,626.35,4,6551
1464,clothing,237.88,1,6296
1465,toys,100.01,15,2064
1466,electronics,757.22,3,9144
1467,books,569.92,16,6996
1468,electronics,958.02,17,2166
1469,toys,498.33,3,4775
1470,electronics,277.5,4,6472
1471,toys,199.2,14,5075
1472,books,572.79,13,6393
1473,toys,827.9,3,2788
1474,toys,34.72,12,7596
1475,toys,308.58,9,6655
1476,furniture,946.47,9,6040
1477,electronics,149.1,7,1141
1478,furniture,382.61,19,8180
1479,books,609.16,18,8873
1480,furniture,885.53,4,8948
1481,clothing,227.95,4,6727
1482,furniture,450.89,19,4148
1483,clothing,806.73,15,5233
1484,electronics,74.1,3,1656
1485,clothing,350.83,16,4832
1486,books,200.0,1,2314
1487,toys,875.18,14,4509
1488,clothing,379.25,7,4548
1489,electronics,550.65,4,4205
1490,electronics,187.5,8,7729
1491,toys,838.45,11,2990
1492,toys,658.68,6,9277
1493,books,755.7,18,2352
1494,furniture,530.61,10,8007
1495,clothing,355.44,14,1038
1496,toys,421.6,19,7923
1497,furniture,774.84,5,1115
1498,clothing,496.23,4,6203
1499,electronics,907.48,11,2635
1500,books,903.36,12,8867
1501,toys,850.38,3,2624
1502,clothing,777.96,3,6604
1503,furniture,505.34,2,6206
1504,books,356.99,6,6416
1505,clothing,289.44,12,8907
1506,electronics,613.66,3,7428
1507,clothing,768.14,16,7929
1508,toys,830.35,13,7766
1509,clothing,259.97,17,7091
1510,clothing,790.53,12,2453
1511,furniture,241.85,8,7216
1512,books,406.15,4,3640
1513,electronics,278.61,14,1774
1514,electronics,531.83,1,9556
1515,electronics,275.1,11,8159
1516,toys,229.27,15,9566
1517,toys,699.92,8,3285
1518,furniture,558.36,2,2126
1519,toys,316.69,1,7507
1520,books,445.33,1,8170
1521,furniture,601.15,17,6867
1522,toys,942.49,2,2621
1523,furniture,759.58,17,9710
1524,clothing,320.1,6,5852
1525,electronics,16.65,19,5116
1526,furniture,546.57,14,7170
1527,electronics,718.24,14,1376
1528,clothing,612.23,11,8407
1529,books,980.4,5,8492
1530,furniture,53.49,10,8580
1531,books,690.24,11,4767
1532,books,293.51,18,1287
1533,toys,887.37,18,5269
1534,books,661.67,13,9798
1535,electronics,943.21,13,9834
1536,clothing,930.84,17,3710
1537,books,554.48,8,3503
1538,books,375.2,1,5597
1539,clothing,198.96,11,4669
1540,books,330.48,14,7847
1541,books,372.67,4,4865
1542,electronics,327.57,17,7467
1543,furniture,236.17,12,7046
1544,electronics,84.13,7,1428
1545,toys,898.8,13,8083
1546,clothing,347.11,7,7479
1547,electronics,159.01,8,8023
1548,toys,445.7,13,9402
1549,clothing,426.77,15,7769
1550,furniture,315.38,9,7080
1551,toys,484.0,11,7697
1552,electronics,790.92,4,3329
1553,furniture,589.36,15,4436
1554,clothing,101.02,19,2878
1555,toys,205.63,14,4486
1556,clothing,880.93,11,2603
1557,furniture,728.79,3,8127
1558,electronics,401.45,5,6414
1559,electronics,434.26,14,9072
1560,clothing,879.09,1,7450
1561,clothing,410.95,12,1660
1562,furniture,804.1,14,2588
1563,electronics,90.8,7,3589
1564,electronics,836.64,8,6307
1565,books,319.41,14,9351
1566,toys,147.91,19,3668
1567,electronics,168.3,1,7673
1568,clothing,145.63,12,6464
1569,electronics,160.29,10,2560
1570,books,990.91,1,1398
1571,books,689.38,19,9735
1572,electronics,386.22,2,2936
1573,toys,683.07,5,5621
1574,furniture,787.12,8,5522
1575,toys,456.81,1,1814
1576,clothing,541.16,3,2899
1577,books,239.74,8,6942
1578,electronics,990.86,14,9356
1579,electronics,857.05,3,1750
1580,electronics,991.02,17,3287
1581,clothing,501.76,11,5494
1582,electronics,713.17,3,3481
1583,electronics,766.42,14,2387
1584,electronics,933.55,19,3589
1585,furniture,218.35,13,1976
1586,clothing,647.44,6,3865
1587,books,278.86,5,7792
1588,electronics,339.38,1,2552
1589,toys,71.04,19,6715
1590,books,655.12,6,1950
1591,books,537.45,2,5202
1592,clothing,434.8,3,4292
1593,furniture,451.08,10,7162
1594,clothing,159.18,8,8523
1595,books,371.98,7,1144
1596,books,644.46,2,4112
1597,electronics,417.15,9,3203
1598,books,920.37,6,8621
1599,clothing,286.24,11,1377
